Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_61,"[66, 71, 31, 65]",0.74,0.74,0.7
combo_62,"[66, 55, 35, 10]",0.74,0.62,0.58
combo_63,"[66, 71, 16, 15]",0.9,0.84,0.8
combo_64,"[66, 43, 9, 70]",0.78,0.7,0.76
combo_65,"[66, 61, 42, 37]",0.78,0.66,0.62
combo_66,"[66, 26, 33, 17]",0.86,0.76,0.74
combo_67,"[66, 72, 69, 21]",0.78,0.78,0.74
combo_68,"[66, 28, 38, 17]",1.0,0.9,0.9
combo_69,"[66, 55, 52, 37]",0.86,0.74,0.66
combo_70,"[66, 20, 4, 17]",0.84,0.76,0.72
combo_71,"[66, 43, 30, 10]",0.9,0.66,0.64
combo_72,"[66, 58, 7, 54]",0.72,0.6,0.5
combo_73,"[66, 19, 2, 36]",0.78,0.7,0.64
combo_74,"[66, 23, 53, 70]",0.78,0.76,0.7
combo_75,"[66, 55, 6, 21]",0.76,0.74,0.72
combo_76,"[66, 23, 69, 37]",0.8,0.66,0.64
combo_77,"[66, 44, 2, 17]",0.8,0.7,0.6
combo_78,"[66, 71, 33, 37]",0.94,0.78,0.76
combo_79,"[66, 20, 75, 70]",0.78,0.72,0.74
combo_80,"[66, 8, 4, 12]",0.8,0.72,0.66
combo_81,"[66, 29, 62, 12]",0.82,0.66,0.6
combo_82,"[66, 63, 9, 10]",0.84,0.72,0.64
combo_83,"[66, 57, 27, 54]",0.7,0.64,0.56
combo_84,"[66, 20, 46, 36]",0.82,0.76,0.74
combo_85,"[66, 29, 51, 65]",0.74,0.74,0.68
combo_86,"[66, 45, 18, 36]",0.94,0.88,0.92
combo_87,"[66, 29, 42, 65]",0.84,0.86,0.78
combo_88,"[66, 64, 6, 17]",0.78,0.7,0.64
combo_89,"[66, 61, 67, 10]",0.74,0.62,0.54
combo_90,"[66, 22, 33, 54]",0.76,0.74,0.68
combo_91,"[66, 64, 52, 65]",0.84,0.86,0.82
combo_92,"[66, 50, 11, 70]",0.76,0.64,0.58
combo_93,"[66, 48, 11, 21]",0.7,0.68,0.54
combo_94,"[66, 48, 27, 21]",0.78,0.72,0.66
combo_95,"[66, 26, 25, 21]",0.7,0.68,0.58
combo_96,"[66, 48, 67, 17]",0.8,0.62,0.56
combo_97,"[66, 55, 13, 12]",0.74,0.66,0.56
combo_98,"[66, 56, 46, 36]",0.8,0.76,0.66
combo_99,"[66, 59, 6, 15]",0.8,0.74,0.74
